artist,track,id,danceability,energy,loudness,acousticness,instrumentalness,liveness,valence,tempo,duration
Taylor Swift,Look What You Made Me Do,1P17dC1amhFzptugyAO7Il,0.766,0.709,-6.471,0.204,1.41e-05,0.126,0.506,128.07,211853
Taylor Swift,So It Goes...,5PxFv9yJEg9dxvbZggykro,0.574,0.61,-7.283,0.122,1.1e-06,0.13,0.374,74.957,227907
Taylor Swift,Gorgeous,1ZY1PqizIl78geGM4xWlEA,0.8,0.535,-6.684,0.0713,9.48e-06,0.213,0.451,92.027,209680
Taylor Swift,Getaway Car,0VE4kBnHJUgtMf0dy6DRmW,0.562,0.689,-6.745,0.00465,2.23e-06,0.0888,0.351,172.054,233627
Taylor Swift,King Of My Heart,7HuBDWi18s4aJM8UFnNheH,0.675,0.703,-7.902,0.00882,2.21e-06,0.0391,0.314,110.01,214320
Taylor Swift,Dancing With Our Hands Tied,7I7JbDv63ZJJsSi24DyJrz,0.624,0.691,-6.686,0.0604,1.1e-05,0.138,0.284,160.024,211507
Taylor Swift,Dress,6oVxXO5oQ4pTpO8RSnkzvv,0.719,0.469,-8.792,0.0329,0.0,0.169,0.0851,120.085,230373
Taylor Swift,This Is Why We Can't Have Nice Things,07NxDD1iKCHbAldceD7QLP,0.567,0.789,-5.986,0.0156,0.0,0.382,0.438,163.96,207133
Taylor Swift,Call It What You Want,1GwMQaZz6Au3QLDbjbMdme,0.598,0.504,-9.874,0.186,0.000221,0.34,0.252,163.954,203507
Taylor Swift,New Year’s Day,7F5oktn5YOsR9eR5YsFtqb,0.661,0.151,-12.864,0.921,0.0,0.13,0.23,94.922,235467
Taylor Swift,All Too Well,00vJzaoxM3Eja1doBUhX0P,0.463,0.605,-7.803,0.0448,0.000334,0.128,0.317,186.113,329160
Taylor Swift,Wildest Dreams,22C0JIVhFaczZ4t9heqREN,0.55,0.688,-7.416,0.0703,0.00138,0.106,0.461,139.998,220440
Taylor Swift,The Best Day,7APTsjmZbj7TFXQJAiRti4,0.668,0.448,-8.567,0.638,4.1e-06,0.158,0.386,126.066,246307
Taylor Swift,Red,4V9NuhKQcUFt4cgbynHV79,0.605,0.899,-4.273,0.0779,0.000124,0.0911,0.647,124.982,223093
Taylor Swift,Holy Ground,4hCZk6WJBFQeG3P7WsyntI,0.627,0.816,-6.698,0.0159,0.0022,0.0965,0.648,157.043,202960
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,7eGeUVeCEvEQrivmjl9Qn3,0.626,0.427,-6.993,0.315,0.0,0.138,0.265,99.962,204707
Taylor Swift,Our Song,7qGr3rjRhndRIpFUA5f2HJ,0.545,0.663,-5.05,0.114,0.0,0.321,0.565,178.016,203440
Taylor Swift,22,2P5gfMtCcKP0CkmgqFMyPg,0.66,0.732,-6.565,0.00254,0.00146,0.0473,0.677,104.009,232120
Taylor Swift,I Knew You Were Trouble.,2o2IVjuqRkR9hJxtPjtAP0,0.536,0.464,-6.761,0.00476,2.74e-06,0.0358,0.666,77.318,219720
Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),55n9yjI6qqXh5F2mYvUc2y,0.73,0.444,-8.418,0.059,1.8e-05,0.14,0.106,117.979,247160
Taylor Swift,Mean,5rcHBt2aNcGFWW0jaAUe1L,0.576,0.755,-3.982,0.449,0.0,0.223,0.791,163.884,238693
Taylor Swift,How You Get The Girl,3aSYZ4upQ6OSNos26YeVWL,0.764,0.657,-6.112,0.00363,0.00899,0.0918,0.546,119.995,247533
Taylor Swift,So It Goes...,41T04yafZVrjNq2FqvLtId,0.578,0.61,-7.283,0.122,1.1e-06,0.13,0.371,74.996,227907
Taylor Swift,Fifteen,0H2UD0LfSCiRr59YMGlCuS,0.549,0.63,-4.436,0.07,0.0,0.138,0.217,95.124,295320
Taylor Swift,Mine,6FmJKLpyCt42nP2IOVEVc2,0.622,0.781,-2.945,0.00311,3.1e-06,0.187,0.662,121.029,231867
Taylor Swift,Sparks Fly,5h2sBwpUSAndjObfU3ti2r,0.61,0.782,-2.98,0.041,0.0,0.16,0.399,114.974,262920
Taylor Swift,State Of Grace,0YRGTdfmJPALpglAaraYUr,0.591,0.828,-5.895,0.000182,0.00115,0.0879,0.383,129.958,295720
Taylor Swift,Haunted,6CB7DczrX9ZJB9Wkjegmaq,0.43,0.948,-2.622,0.0655,0.0,0.0612,0.371,162.026,245413
Taylor Swift,Never Grow Up,1UPDfqsVIZLEiZeMuUsni2,0.714,0.309,-8.828,0.824,0.0,0.136,0.546,124.892,292920
Taylor Swift,Treacherous,0r3U7SOcoj4DIEyN44Lt5z,0.704,0.621,-8.086,0.101,4.3e-06,0.14,0.395,109.996,242760
Taylor Swift,Babe,40PXEOFLJc7UIpLMrhSfW1,0.577,0.785,-3.266,0.0221,0.0,0.125,0.647,171.78,215107
Taylor Swift,Welcome To New York,3YLA3NgzFRRa7LiHMtFPby,0.789,0.634,-4.762,0.0348,1.69e-06,0.302,0.658,117.0,212600
Taylor Swift,Fearless,43sE2O3skbGBpT2tO6fzv9,0.603,0.717,-4.401,0.0381,0.0,0.307,0.429,100.163,242973
Taylor Swift,Enchanted,5lg33MHs1BoUtJVClw8ZpI,0.536,0.629,-3.907,0.0707,0.00117,0.158,0.222,81.963,353253
Taylor Swift,Change,5PSOWHll3h3Vy226xSJk0M,0.543,0.764,-4.206,0.00418,0.0,0.111,0.233,95.999,281053
Taylor Swift,Ours,0V3SNHDka1JSCP71HAzpxw,0.609,0.56,-7.392,0.469,0.0,0.087,0.228,159.838,239347
Taylor Swift,Out Of The Woods,0GmfiNHSgkKamYgQEMYOH3,0.553,0.841,-6.937,0.000743,1.07e-05,0.341,0.339,91.999,235800
Taylor Swift,Come Back...Be Here,5hiqtrACtMJkNpaNHj0n9Z,0.486,0.548,-6.291,0.00471,2.06e-06,0.0997,0.22,79.873,223920
Taylor Swift,A Place in this World,2RSYYe7LhKFxIi50T5XtUo,0.573,0.767,-2.929,0.0576,0.0,0.327,0.438,114.985,202080
Taylor Swift,This Love,64KRxmbqypPBlya4nxFmDn,0.48,0.435,-8.795,0.679,0.0,0.0928,0.108,143.942,250093
Taylor Swift,The Lucky One,24ksPWXKg1k7OOG57pufED,0.706,0.505,-7.639,0.0352,0.0,0.13,0.561,117.935,240267
Taylor Swift,Invisible,0kqC185OTcnuhbz4T7g5RB,0.608,0.384,-5.732,0.56,0.0,0.165,0.217,95.963,205853
Taylor Swift,Breathe,3oxgFdIlxFEDEJqn7k5TVN,0.442,0.48,-7.405,0.416,0.0,0.129,0.167,73.849,264947
Taylor Swift,Better Man,3EXetjrGgwIjDRNn6YA8sa,0.503,0.844,-3.648,0.121,0.0,0.0974,0.508,143.941,263613
Taylor Swift,Jump Then Fall,5zytSTR2g0I9psX2Z12ex6,0.617,0.699,-5.712,0.113,0.0,0.074,0.827,79.979,238093
Taylor Swift,Begin Again,2G679wnKfyhUOeNx910OXg,0.516,0.526,-8.349,0.197,3.49e-06,0.14,0.312,78.985,239427
Taylor Swift,Tied Together with a Smile,4qNEi8zGIYLiMtoW8OaJdx,0.478,0.547,-4.948,0.523,0.0,0.0728,0.238,146.134,251213
Taylor Swift,The Story Of Us,2fF3QzbGCrtrDXIdWcg1mv,0.547,0.807,-3.63,0.00556,0.000318,0.0588,0.645,139.911,267653
Taylor Swift,Forever & Always,0QCS4NpURHvWdF1icdkfBw,0.607,0.829,-5.02,0.0805,0.0,0.207,0.521,128.055,226293
Taylor Swift,Hey Stephen,0TYJbIHBtmWy9ugtU9BcbE,0.843,0.541,-7.361,0.191,1.93e-06,0.108,0.839,116.002,256040
Taylor Swift,Speak Now,1XLc4irbX7oQSneh6gWv3O,0.712,0.603,-3.753,0.0991,0.0,0.102,0.714,118.979,243347
Taylor Swift,Wonderland,0eTCaVOYLpJlSkbEi2jay4,0.422,0.692,-5.447,0.0493,2.57e-05,0.177,0.197,184.019,245560
Taylor Swift,White Horse,4RMfSYDFkcz0bKoK8fHDgR,0.578,0.348,-8.066,0.311,0.0,0.1,0.218,92.671,235400
Taylor Swift,I'm Only Me When I'm With You,6Py8IKZqDyU8aQVrjilbJw,0.556,0.933,-3.685,0.00454,0.000462,0.101,0.521,143.929,215600
Taylor Swift,Starlight,7txpzmA69zyk50K3ZyZSzC,0.649,0.779,-5.798,0.0186,0.000474,0.234,0.617,126.014,220600
Taylor Swift,I Know Places,3qGLcmO0XnnrcpAQGZwTvA,0.603,0.755,-4.991,0.243,0.0,0.178,0.496,159.971,195707
Taylor Swift,Welcome To New York,3nRmDz7qGCvsMS30rGGY0x,0.789,0.634,-4.762,0.0348,1.64e-06,0.302,0.658,116.992,212600
Taylor Swift,Blank Space,1u8c2t2Cy7UBoG4ArRcF5g,0.76,0.703,-5.412,0.103,0.0,0.0913,0.57,95.997,231827
Taylor Swift,Style,0ug5NqcwcFR2xrfTkc7k8e,0.588,0.791,-5.595,0.00245,0.00258,0.118,0.487,94.933,231000
Taylor Swift,Out Of The Woods,0qUnBLZ8bJqUNEeQgayL9t,0.553,0.841,-6.937,0.000743,1.19e-05,0.341,0.338,92.008,235800
Taylor Swift,All You Had To Do Was Stay,6aLOekfwbytwWvQftxTEF0,0.605,0.725,-5.729,0.00201,2.02e-05,0.101,0.539,96.97,193293
Taylor Swift,Shake It Off,0cqRj7pUJDkTCEsJkx8snD,0.647,0.8,-5.384,0.0647,0.0,0.334,0.942,160.078,219200
Taylor Swift,I Wish You Would,5gRYrtvyVyaCRvLt56OfuV,0.653,0.893,-5.966,0.0158,4.95e-05,0.102,0.513,118.035,207440
Taylor Swift,Bad Blood,2NlmmAjGYrrjAp0MED5rGx,0.646,0.794,-6.104,0.0885,6.16e-06,0.201,0.287,170.216,211933
Taylor Swift,Wildest Dreams,4A4A6dwl5DqdqrZaEtKGPR,0.55,0.688,-7.416,0.0692,0.00144,0.106,0.465,139.997,220440
Taylor Swift,How You Get The Girl,0fM9dEhUFV4MHDuJgrcfOv,0.765,0.656,-6.112,0.00364,0.00868,0.0918,0.545,119.997,247533
Taylor Swift,This Love,4L560fic5PaTuCFm6CviKa,0.481,0.435,-8.795,0.678,0.0,0.0928,0.107,143.95,250093
Taylor Swift,I Know Places,6EwNJz8CuVsrsLvXprJ20Q,0.602,0.755,-4.991,0.245,0.0,0.178,0.495,159.965,195707
Taylor Swift,Clean,1NmVZsG18CzCAtw7rnV3yA,0.815,0.377,-7.754,0.232,0.0,0.1,0.211,103.97,271000
Taylor Swift,Wonderland,6RvRzl1YJTDnUvdOtV21IK,0.422,0.692,-5.447,0.0493,2.57e-05,0.177,0.197,184.014,245560
Taylor Swift,You Are In Love,2KrOAg6FftbjgSKdd2a4rS,0.474,0.48,-8.894,0.707,0.000108,0.0903,0.319,170.109,267107
Taylor Swift,New Romantics,0qAIiGFKLdV1xpNlEhjpq8,0.633,0.889,-5.87,0.00463,0.000458,0.0658,0.584,121.956,230467
Taylor Swift,I Know Places - Voice Memo,4FoV729rw7IhoKlMZW5K5V,0.592,0.128,-17.932,0.829,0.0,0.527,0.15,78.828,216333
Taylor Swift,I Wish You Would - Voice Memo,4eTXfpHxhxVofrBUjAhPMg,0.781,0.357,-16.394,0.717,0.0,0.185,0.645,118.317,107133
Taylor Swift,Blank Space - Voice Memo,4e6QU4gpfZj9xxcK856RgG,0.675,0.234,-15.064,0.801,0.0,0.657,0.578,127.296,131187
Taylor Swift,Welcome To New York,10nqz67NQWWa7XPq7ycihi,0.793,0.634,-4.807,0.038,1.76e-06,0.304,0.615,117.023,212600
Taylor Swift,Blank Space,2ls70nUDfjzm1lSRDuKxmw,0.752,0.678,-5.421,0.085,1.64e-06,0.13,0.583,96.009,231827
Taylor Swift,Style,71PmZqBXH0RUETqxpwlV0w,0.598,0.786,-5.572,0.00256,0.00143,0.117,0.456,95.021,231000
Taylor Swift,Out Of The Woods,7EpVQjqtKygiwJIASxMWNg,0.552,0.841,-6.938,0.00103,1.23e-05,0.337,0.342,91.993,235800
Taylor Swift,All You Had To Do Was Stay,4NNolUeL5m2ju7kf8pdg6H,0.602,0.735,-5.778,0.00196,4.77e-05,0.105,0.472,96.969,193293
Taylor Swift,Shake It Off,1kKlhuQE0HXp1IwBRpaH2P,0.648,0.785,-5.414,0.0561,0.0,0.148,0.943,160.02,219200
Taylor Swift,I Wish You Would,5RVJ6VKfwtosA5Q1qeHdjF,0.649,0.898,-5.963,0.016,9.9e-05,0.109,0.503,118.027,207440
Taylor Swift,Bad Blood,0TvQLMecTE8utzoNmvXRbK,0.652,0.802,-6.114,0.0871,6.45e-06,0.148,0.295,170.157,211933
Taylor Swift,Wildest Dreams,3fVnlF4pGqWI9flVENcT28,0.553,0.664,-7.417,0.0709,0.0056,0.106,0.467,140.06,220440
Taylor Swift,How You Get The Girl,5Z9ocF6ng0m2haHnKtHwTp,0.764,0.659,-6.136,0.00463,0.00458,0.0915,0.525,119.982,247533
Taylor Swift,This Love,7lTxQZVXlvIX7Z3szSy8Sh,0.485,0.459,-8.768,0.635,0.0,0.101,0.0858,71.981,250093
Taylor Swift,I Know Places,6Ck9WerfsyvC4v4AylUoDp,0.595,0.763,-4.991,0.231,0.0,0.2,0.507,159.959,195707
Taylor Swift,Clean,2k43eySbfpDVx0PrO99UI8,0.81,0.38,-7.755,0.242,0.0,0.113,0.211,103.981,271000
Taylor Swift,State Of Grace,0b16LTzby1YRVd2nq2Z0fw,0.588,0.825,-5.882,0.000197,0.00138,0.0884,0.397,129.968,295720
Taylor Swift,Red,7gJtmLyPTwKzhGzMBXtuXH,0.602,0.896,-4.267,0.0773,8.87e-05,0.0911,0.641,124.978,223093
Taylor Swift,Treacherous,7nECwCDHS1JvQbrmuorZIH,0.704,0.621,-8.086,0.101,4.3e-06,0.14,0.395,109.995,242760
Taylor Swift,I Knew You Were Trouble.,3lKZf71jeNi14udIFPJ29V,0.622,0.469,-6.798,0.00454,2.25e-06,0.0335,0.679,77.019,219720
Taylor Swift,All Too Well,6GNRkaWUB0Lwc19SdkTgx8,0.602,0.609,-7.803,0.0382,0.0002,0.128,0.337,93.06,329160
Taylor Swift,22,3WC5CVAahvn98hiseoIvbw,0.661,0.729,-6.561,0.00215,0.0013,0.0477,0.668,103.987,232120
Taylor Swift,I Almost Do,1eyqSYBCTane4rl4vc6PWJ,0.567,0.481,-7.357,0.0173,4.13e-05,0.182,0.233,145.865,244560
Taylor Swift,We Are Never Ever Getting Back Together,6kISMRfweKSvgHR0urMQFG,0.628,0.676,-5.911,0.00957,2.65e-05,0.121,0.75,85.984,193147
Taylor Swift,Stay Stay Stay,0F2S1QlnMaOfmNHIgmES3k,0.729,0.748,-6.67,0.307,1.29e-06,0.0962,0.928,99.981,205853
Taylor Swift,The Last Time,2Tz4JnXZOcjcp8fWfMjBBk,0.505,0.443,-7.039,0.035,3.15e-06,0.0906,0.123,94.069,299013
Taylor Swift,Holy Ground,3KmYVOuK2eG7LGP7qQ8DLR,0.627,0.816,-6.698,0.0162,0.00208,0.0965,0.648,157.043,202960
Taylor Swift,Sad Beautiful Tragic,70e9zuv2pJc7ON1OUAJ1zl,0.624,0.34,-12.411,0.632,0.0337,0.0805,0.261,129.987,284867
Taylor Swift,The Lucky One,5VQLMrWhailAhErKNUSnv1,0.706,0.499,-7.675,0.0371,0.0,0.132,0.545,117.937,240267
Taylor Swift,Everything Has Changed,5PjfMmF06QtxTPZBZHdhoZ,0.624,0.458,-6.755,0.36,3.89e-06,0.311,0.436,80.016,245413
Taylor Swift,Starlight,1gL4vMhDV3RgJQmDuY5HK1,0.649,0.777,-5.804,0.0213,0.000335,0.21,0.587,126.018,220600
Taylor Swift,Begin Again,1yG491M3fRfowMdGN5pey4,0.53,0.526,-8.349,0.199,3.52e-06,0.14,0.323,79.025,239427
Taylor Swift,The Moment I Knew,4qTAwKJQ68gmnrnfPD3vlO,0.619,0.506,-7.327,0.187,1.47e-05,0.101,0.274,126.03,286613
Taylor Swift,Come Back...Be Here,1n8rB9AhxiAvVP1E2c3yOd,0.483,0.548,-6.291,0.00471,2.01e-06,0.0997,0.217,79.926,223920
Taylor Swift,Girl At Home,6VFpuI0DDmbC5UyWZQ4IRY,0.733,0.59,-5.86,0.272,0.0,0.134,0.633,125.048,220840
Taylor Swift,Treacherous - Original Demo Recording,7skiELMb9SiQCcBpsExIJf,0.828,0.64,-8.248,0.175,6.14e-05,0.0991,0.519,109.993,240267
Taylor Swift,Red - Original Demo Recording,2OghnlGqZZsFzHjG0CSE9l,0.678,0.902,-4.659,0.113,0.000235,0.0705,0.637,124.998,227080
Taylor Swift,State Of Grace - Acoustic,5mfDBWY7ncZFm7ykmFTG4i,0.626,0.118,-15.91,0.664,0.000169,0.127,0.0682,105.597,323080
Taylor Swift,Sparks Fly - Live/2011,1aBJNc2thaKyh5THWzIqHX,0.455,0.783,-5.184,0.00917,0.0,0.918,0.298,114.981,336827
Taylor Swift,Mine - Live/2011,7yndkPYP6YQQLBpPsizDfh,0.496,0.852,-4.775,0.00233,0.0,0.554,0.442,120.969,259280
Taylor Swift,The Story Of Us - Live,72GIZuUXo14oyrS0si3Rgc,0.419,0.908,-5.156,0.00048,0.0,0.815,0.472,139.813,290520
Taylor Swift,Mean - Live/2011,7mFiEij8AXPUZB7aKLbUlQ,0.429,0.915,-4.373,0.154,0.0,0.693,0.432,163.752,246373
Taylor Swift,Ours - Live/2011,68QyrSzpnoU04AAhE5z8lj,0.421,0.355,-10.21,0.715,0.0,0.867,0.267,77.769,245973
Taylor Swift,Back To December/Apologize/You're Not Sorry - Live/2011/Medley,1IsquhJFJ0qcFZI7FeAEuN,0.374,0.516,-8.745,0.155,0.0,0.795,0.171,142.057,362827
Taylor Swift,Better Than Revenge - Live/2011,6505MLhnqTDDg4tjoUz2Wp,0.445,0.887,-5.629,0.00306,2.67e-05,0.931,0.386,145.954,344573
Taylor Swift,Speak Now - Live/2011,3QFB14MOUf3imlyISNmrbT,0.615,0.694,-5.251,0.0636,1.28e-06,0.83,0.373,118.876,248147
Taylor Swift,Last Kiss - Live/2011,6hH37tyeRdyan1mAppmVor,0.427,0.395,-12.551,0.205,8.73e-06,0.701,0.188,79.517,369067
Taylor Swift,Drops Of Jupiter - Live/2011,0BSmbCIY36iw04azzJ3S0S,0.374,0.504,-8.407,0.806,0.0,0.76,0.27,109.025,315173
Taylor Swift,Bette Davis Eyes - Live/2011,6KF9xd2hBLuexrmBX4vUWD,0.327,0.488,-9.287,0.713,0.0,0.837,0.363,104.46,189147
Taylor Swift,I Want You Back - Live/2011,4KB3zBArZ1rHRExilzycaV,0.536,0.512,-6.794,0.794,0.000122,0.497,0.249,97.397,83253
Taylor Swift,Dear John - Live/2011,4DbI1rr4IQ2bc8nejy9ttd,0.521,0.386,-8.784,0.0157,0.0,0.884,0.138,119.518,404680
Taylor Swift,Enchanted - Live/2011,3lm4L3pPL32PFy74dR17OR,0.34,0.663,-5.597,0.0747,2.34e-06,0.563,0.214,163.678,389213
Taylor Swift,Haunted - Live/2011,6znB7YZhMJT2B83zfbiyLq,0.338,0.818,-7.495,0.0245,0.0,0.889,0.177,162.157,292427
Taylor Swift,Long Live - Live/2011,5QkzyLUb4ggojNDp8G2OxX,0.544,0.728,-5.838,0.0053,0.0,0.865,0.204,101.939,376467
Taylor Swift,Mine - POP Mix,0GxW5K0qzrq7L1jwSY5OmY,0.696,0.768,-3.863,0.00461,1.21e-06,0.101,0.692,121.05,230547
Taylor Swift,Sparks Fly,46NGAvL695VnbcSeTmQWmM,0.608,0.785,-2.976,0.0387,0.0,0.158,0.376,114.985,260947
Taylor Swift,Back To December,5l6GqSxplqnZbLg0LTPQeG,0.517,0.606,-5.797,0.0202,0.0,0.324,0.296,141.929,293040
Taylor Swift,Speak Now,7dXKdjpOaH2iwfFKmUj7aq,0.708,0.601,-3.75,0.101,0.0,0.0979,0.742,118.962,240773
Taylor Swift,Dear John,3K2es3gElMRJ3qvmPW442g,0.583,0.468,-5.378,0.183,1.65e-06,0.111,0.126,119.375,403933
Taylor Swift,Mean,0KztjtD3ytzgYjUKIVfBnW,0.57,0.747,-3.978,0.445,0.0,0.219,0.808,164.004,237747
Taylor Swift,The Story Of Us,3lXekiVK1ZPZbKconsys73,0.575,0.855,-4.827,0.000315,0.00161,0.0419,0.84,139.92,265680
Taylor Swift,Never Grow Up,3JilapcaOXzjR9gtvCY8FO,0.715,0.308,-8.829,0.829,0.0,0.16,0.547,124.899,290480
Taylor Swift,Enchanted,04S1pkp1VaIqjg8zZqknR5,0.535,0.618,-3.913,0.0716,0.000388,0.169,0.228,81.975,352200
Taylor Swift,Better Than Revenge,0PWgAyoxsjwGRuFSO0fyya,0.519,0.917,-3.185,0.0167,2.06e-05,0.359,0.652,145.882,217173
Taylor Swift,Innocent,0mTgFzkDgSAF3nJY25XCXG,0.553,0.604,-5.295,0.202,0.0,0.125,0.186,133.989,302267
Taylor Swift,Haunted,2YjKcFQ1vYFhQPgsmCOjss,0.434,0.944,-2.641,0.0769,0.0,0.151,0.361,162.02,242093
Taylor Swift,Last Kiss,4EUQXLipplO2v9mVaqQtjc,0.359,0.329,-9.531,0.581,3.75e-05,0.0979,0.208,84.358,367147
Taylor Swift,Long Live,4ewAfHYpDTzpW1GKO44CVP,0.412,0.682,-4.319,0.0426,7.47e-05,0.106,0.146,203.959,317960
Taylor Swift,Mine - POP Mix,0OAHsZ8vrS2NKom3cvfJQD,0.696,0.768,-3.863,0.00461,1.21e-06,0.101,0.692,121.05,230547
Taylor Swift,Sparks Fly,09cM9BjyNFizKUOXh6j9rT,0.608,0.785,-2.976,0.0387,0.0,0.158,0.376,114.985,260947
Taylor Swift,Back To December,0tr6XR58KBdDYd8qvHVTs8,0.517,0.606,-5.797,0.0202,0.0,0.324,0.296,141.929,293040
Taylor Swift,Speak Now,2PBghI9zJkQEWBzMSMo2Ki,0.708,0.601,-3.75,0.101,0.0,0.0979,0.742,118.962,240773
Taylor Swift,Dear John,1GeLxMgpeCnMJntwyW6rLw,0.583,0.468,-5.378,0.183,1.65e-06,0.111,0.126,119.375,403888
Taylor Swift,Mean,6yM6QsnTCTVOkKEvg3hGlo,0.57,0.747,-3.978,0.445,0.0,0.219,0.808,164.004,237747
Taylor Swift,The Story Of Us,7vBlnGdfOLzVEqiOQQxeU8,0.575,0.855,-4.827,0.000315,0.00161,0.0419,0.84,139.92,265636
Taylor Swift,Never Grow Up,57w0Uyk2jJAkO2hMJ36xJZ,0.715,0.308,-8.829,0.829,0.0,0.16,0.547,124.899,290480
Taylor Swift,Enchanted,3sqrvkNC6IPTIXvvbx9Arw,0.535,0.618,-3.913,0.0716,0.000388,0.169,0.228,81.975,352200
Taylor Swift,Better Than Revenge,55mh9j2aB7xZ1Oh463gK8k,0.519,0.917,-3.185,0.0167,2.06e-05,0.359,0.652,145.882,217173
Taylor Swift,Innocent,4LraIz87diVQdDK0rhi0S4,0.553,0.604,-5.295,0.202,0.0,0.125,0.186,133.989,302267
Taylor Swift,Haunted,72idZxdEHLbi2YI486c3sE,0.434,0.944,-2.641,0.0769,0.0,0.151,0.361,162.02,242093
Taylor Swift,Last Kiss,1VCJ7vk3Y2DoJIAEOXe3V8,0.359,0.329,-9.531,0.581,3.75e-05,0.0979,0.208,84.358,367147
Taylor Swift,Long Live,7BFc7ffruhZ4Hecnqf5xju,0.412,0.682,-4.319,0.0426,7.47e-05,0.106,0.146,203.959,317960
Taylor Swift,Ours,0hK93KD6Y0j9giUGh4Valj,0.61,0.556,-7.369,0.505,0.0,0.0851,0.192,159.838,238173
Taylor Swift,If This Was A Movie,5tSmAABuoOfR59lrtXdDqm,0.515,0.724,-3.498,0.154,4.05e-06,0.269,0.257,147.788,234547
Taylor Swift,Superman,6aJ0ipi4EPmu1aTbFeXZnw,0.582,0.817,-3.718,0.0187,1.94e-06,0.101,0.547,131.983,276267
Taylor Swift,Back To December - Acoustic,7k7BOXE4u6luKTwcLEAyrd,0.541,0.451,-6.522,0.731,0.0,0.197,0.333,141.713,292533
Taylor Swift,Haunted - Acoustic Version,6SdBf0ZsJZoKaH5zcDaz9X,0.574,0.462,-5.124,0.841,0.0,0.28,0.314,80.858,217627
Taylor Swift,Mine,67Io3gxHwfbUreBf114c0u,0.621,0.78,-2.934,0.00327,4.55e-06,0.184,0.672,121.038,230773
Taylor Swift,Back To December,5aNkiOMxQXkpoEY5bTYoCh,0.525,0.676,-4.684,0.113,0.0,0.294,0.281,141.95,293040
Taylor Swift,The Story Of Us,2jt90bYlYDg1lXYWES34LJ,0.546,0.809,-3.621,0.00487,0.000372,0.0437,0.649,139.91,266480
Taylor Swift,Jump Then Fall,6WWvcA62QlnRguluWAk6bv,0.618,0.687,-5.737,0.111,0.0,0.0693,0.82,79.991,237067
Taylor Swift,Untouchable,6ovFJkdau79DuXEvQjPaNH,0.419,0.454,-6.809,0.0583,3.78e-06,0.0974,0.288,200.017,311040
Taylor Swift,Forever & Always - Piano Version,13MAWVUSkbGMUi6I7RowRK,0.592,0.16,-10.785,0.852,0.0,0.116,0.294,118.929,267507
Taylor Swift,Come In With The Rain,0cEG04R5cldkTLzK6phlcn,0.527,0.461,-6.172,0.0961,2.47e-06,0.24,0.23,143.94,238093
Taylor Swift,SuperStar,0XfTh16YcKPzdxMPTeKTAq,0.61,0.531,-6.123,0.367,0.0,0.351,0.228,85.979,261453
Taylor Swift,The Other Side Of The Door,1yDJcXc549N6AabNBzFAku,0.476,0.816,-4.279,0.169,0.0,0.238,0.469,163.847,237600
Taylor Swift,Fearless,2okho7vU7Nsq1UZD0kgIMi,0.598,0.714,-4.397,0.0364,1.04e-06,0.31,0.467,99.979,242000
Taylor Swift,Fifteen,5Ora3Ish2A1JN5veGYTxhw,0.559,0.636,-4.4,0.0728,0.0,0.144,0.214,95.485,294347
Taylor Swift,Love Story,5hnJCRSo4pxRsaEwT9YusG,0.618,0.736,-3.937,0.157,0.0,0.073,0.307,118.982,235280
Taylor Swift,Hey Stephen,3CI1f4yLwdHzcUnH7o0Xyh,0.843,0.553,-7.348,0.168,2.66e-06,0.107,0.825,115.997,254320
Taylor Swift,White Horse,5yKB8qcTSflDercM2PXwot,0.585,0.346,-8.014,0.302,0.0,0.102,0.195,92.564,234440
Taylor Swift,You Belong With Me,4kgTdThcDHfuDS2kKxB7Lc,0.687,0.771,-4.424,0.164,2.46e-05,0.112,0.445,129.964,231147
Taylor Swift,Breathe,23qIWGhpwvDgC23TyZOUck,0.498,0.486,-7.384,0.373,0.0,0.113,0.17,147.952,263987
Taylor Swift,Tell Me Why,4x7Gxk2GfwZJcqpoVT1PbR,0.601,0.852,-3.096,0.0606,3.41e-06,0.37,0.513,100.015,200560
Taylor Swift,You're Not Sorry,3JhvYnOfKLJuWC7jEU0GmJ,0.459,0.459,-4.126,0.13,2.3e-06,0.113,0.281,134.018,261800
Taylor Swift,The Way I Loved You,4pEZUytwBzha5Un6m3SCFf,0.436,0.712,-3.689,0.0322,0.0,0.111,0.379,160.886,244240
Taylor Swift,Forever & Always,3NKCWBT2uKp8rxSkcvIrdX,0.605,0.829,-4.993,0.0907,0.0,0.106,0.514,128.012,225333
Taylor Swift,The Best Day,7CjuAoOiSrwWv7wJonAUmw,0.664,0.447,-8.535,0.611,1e-06,0.139,0.364,126.079,245347
Taylor Swift,Change,3gFaNwyiafgUoQhR0pHYA9,0.548,0.756,-4.175,0.00471,0.0,0.117,0.224,96.038,281053
Taylor Swift,Fearless,4lIbdZwGa2hgkxigHJumaV,0.403,0.699,-4.412,0.0393,0.0,0.303,0.448,200.056,243400
Taylor Swift,Fifteen,2l9Pipz6AiVOabtKJVl3O9,0.558,0.634,-4.437,0.0665,0.0,0.145,0.208,95.349,295213
Taylor Swift,Love Story,0wi9VaczZO8tbBwltGiwO5,0.618,0.637,-5.412,0.0198,7.99e-05,0.169,0.269,119.056,234707
